Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	GC	GC	GC	GC	GC	Queso	Queso	Queso	Queso	Queso
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales	1982.0	2189.0	3385.0	5423.0	5445.0	1.0	1.0	1.0	1.0	3.0
Bacteria;Bacteria;Firmicutes;Clostridia;Lachnospirales	1198.0	1612.0	1886.0	3470.0	3628.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales	1259.0	1295.0	1448.0	1538.0	1555.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Bacillales	36.0	164.0	690.0	1868.0	4323.0	1.0	1.0	1.0	1.0	53.0
Bacteria;Bacteria;;;	358.0	456.0	595.0	1157.0	1522.0	1.0	1.0	1.0	4.0	70.0
Bacteria;Bacteria;Firmicutes;Clostridia;Oscillospirales	2906.0	3275.0	4446.0	7882.0	10569.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Christensenellales	4757.0	6181.0	8271.0	12876.0	17248.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales	2256.0	2340.0	4753.0	5193.0	6746.0	11.0	35.5	57.5	106.25	172.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales	55.0	96.0	116.0	445.0	717.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Lactobacillales	2019.0	2200.0	2777.0	3998.0	4061.0	96698.0	187061.25	270943.5	332401.25	591502.0
Bacteria;Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales	1129.0	1245.0	1362.0	1620.0	2317.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	51.0	54.0	70.0	75.0	116.0	528.0	1109.0	1325.5	1602.5	7556.0
Bacteria;Bacteria;Patescibacteria;;	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;	1050.0	1150.0	1715.0	2438.0	3555.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales	439.0	814.0	1052.0	1488.0	1654.0	1.0	1.0	1.0	2.5	5.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales	3278.0	6876.0	9031.0	10340.0	19809.0	4458.0	6180.5	7538.5	11143.5	34585.0
Bacteria;Bacteria;Firmicutes;Bacilli;RF39	144.0	151.0	177.0	381.0	770.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group	36.0	111.0	190.0	759.0	900.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Synergistota;Synergistia;Synergistales	769.0	959.0	1205.0	1814.0	2760.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;;	499.0	783.0	807.0	859.0	1482.0	1.0	1.0	1.0	1.0	102.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales	534.0	886.0	1595.0	2004.0	3829.0	1.0	1.0	1.0	1.0	4.0
Bacteria;Bacteria;Firmicutes;Bacilli;Erysipelotrichales	435.0	554.0	1428.0	3645.0	5634.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales	159.0	436.0	926.0	1149.0	2257.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales	291.0	357.0	743.0	905.0	1832.0	1.0	1.0	2.0	6.0	9.0
Bacteria;Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales	66.0	79.0	110.0	111.0	794.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Desulfitobacteriia;Desulfitobacteriales	242.0	640.0	807.0	1949.0	2004.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridia UCG-014	26.0	72.0	120.0	162.0	164.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;	105.0	309.0	492.0	805.0	820.0	1.0	1.0	1.0	1.0	162.0
Bacteria;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales	84.0	163.0	227.0	268.0	963.0	1.0	2.0	24.5	37.25	60.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	1396.0	2087.0	3204.0	3918.0	8403.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales	1548.0	1665.0	2616.0	4026.0	4507.0	1.0	1.5	6.0	6.75	19.0
Bacteria;Bacteria;Myxococcota;Myxococcia;Myxococcales	1.0	1.0	6.0	13.0	237.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Rs-K70 termite group;;	63.0	127.0	249.0	514.0	1218.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;	406.0	630.0	710.0	1197.0	1433.0	1.0	1.0	1.0	1.0	17.0
Bacteria;Bacteria;Firmicutes;Clostridia;Peptococcales	209.0	243.0	373.0	671.0	678.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Eubacteriales	1.0	57.0	68.0	78.0	229.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales	128.0	189.0	254.0	316.0	369.0	69.0	81.0	172.0	195.5	583.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales	1.0	1.0	1.0	1.0	1.0	7.0	20.25	45.5	71.5	144.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;	1.0	9.0	24.0	28.0	577.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;	7.0	25.0	32.0	39.0	44.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales	43.0	87.0	135.0	185.0	259.0	1.0	1.0	1.0	1.0	3.0
Bacteria;Bacteria;Planctomycetota;Planctomycetes;Isosphaerales	1.0	1.0	5.0	5.0	7.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales	53.0	62.0	85.0	87.0	102.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;;	1.0	1.0	1.0	6.0	10.0	1.0	1.0	1.0	1.0	12.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales	10.0	18.0	50.0	81.0	774.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;RsaHf231	1.0	1.0	3.0	4.0	7.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Staphylococcales	1.0	1.0	1.0	1.0	1.0	19.0	50.25	104.5	144.5	372.0
Bacteria;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales	1.0	1.0	6.0	19.0	33.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales	5.0	57.0	101.0	198.0	314.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Monoglobales	4.0	11.0	28.0	41.0	198.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Chloroflexi;;	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Desulfobacterota;Desulfarculia;Desulfarculales	22.0	27.0	34.0	37.0	71.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales	1.0	1.0	1.0	4.0	26.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Planctomycetota;vadinHA49;	110.0	192.0	226.0	856.0	1531.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;BRH-c20a;	1.0	3.0	8.0	10.0	58.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Elusimicrobiota;Endomicrobia;Endomicrobiales	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Deferribacterota;Deferribacteres;Deferribacterales	1.0	1.0	72.0	108.0	118.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Entomoplasmatales	1.0	1.0	128.0	601.0	6655.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales	1.0	1.0	40.0	62.0	151.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales	1.0	1.0	1.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Frankiales	47.0	50.0	53.0	64.0	191.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales	1.0	1.0	1.0	1.0	1.0	31.0	61.25	70.5	73.75	109.0
Bacteria;Bacteria;Firmicutes;Clostridia;Clostridiales	7.0	14.0	27.0	59.0	111.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Myxococcota;Polyangia;Polyangiales	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Cytophagales	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Izemoplasmatales	1.0	1.0	10.0	10.0	21.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Negativicutes;	1.0	1.0	13.0	17.0	55.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Gracilibacteraceae	1.0	1.0	1.0	8.0	82.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Sulfobacillia;Sulfobacillales	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales	1.0	3.0	8.0	9.0	14.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales	7.0	7.0	10.0	36.0	160.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Clostridia;Caldicoprobacterales	1.0	1.0	7.0	12.0	50.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales	1.0	6.0	10.0	11.0	178.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales	4.0	6.0	9.0	17.0	20.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales	1.0	1.0	1.0	5.0	33.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	3.25	17.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Paenibacillales	1.0	14.0	24.0	38.0	82.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales	1.0	1.0	9.0	28.0	31.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;	16.0	27.0	147.0	276.0	339.0	1.0	1.0	1.0	1.0	1.0
;;;;	1.0	1.0	1.0	4.0	49.0	1.0	1.0	1.0	1.0	20.0
Bacteria;Bacteria;Cyanobacteria;Cyanobacteriia;	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Acholeplasmatales	1.0	1.0	1.0	6.0	63.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Desulfotomaculia;Desulfotomaculales	1.0	1.0	1.0	1.0	55.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Acidimicrobiia;IMCC26256	1.0	1.0	1.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Alicyclobacillales	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Incertae Sedis;DTU014	1.0	1.0	1.0	10.0	19.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Actinobacteriota;Coriobacteriia;OPB41	1.0	1.0	1.0	4.0	10.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Bacteroidota;Bacteroidia;Chitinophagales	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Bacilli;Brevibacillales	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Cyanobacteria;Sericytochromatia;	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Desulfobacterota;;	1.0	1.0	1.0	1.0	36.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Firmicutes;Limnochordia;Hydrogenispora	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Myxococcota;Polyangia;Haliangiales	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteria;Cyanobacteria;Vampirivibrionia;Vampirovibrionales	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
